Id,reassignment_count,reopen_count,update_count,made_sla,opened_by,opened_at,contact_type,location,category,subcategory,impact,urgency,priority,assigned_to,knowledge,notify,vendor,target_days
INC0009093,0,0,0,True,Opened by  180,2016-03-20 07:04:00,Phone,Location 125,Category 51,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 94,False,Do Not Notify,,5
INC0009094,0,0,0,True,Opened by  180,2016-03-20 07:06:00,Phone,Location 125,Category 51,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 94,False,Do Not Notify,,5
INC0009095,0,0,0,True,Opened by  17,2016-03-20 08:33:00,Phone,Location 161,Category 57,Subcategory 170,2 - Medium,2 - Medium,3 - Moderate,Resolver 13,False,Do Not Notify,,5
INC0009096,0,0,0,True,Opened by  501,2016-03-20 08:39:00,Phone,Location 161,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,Resolver 233,False,Do Not Notify,,5
INC0009097,0,0,0,True,Opened by  501,2016-03-20 08:45:00,Phone,Location 161,Category 9,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 249,False,Do Not Notify,,6
INC0009098,0,0,0,True,Opened by  40,2016-03-20 08:53:00,Phone,Location 51,Category 32,Subcategory 9,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0009099,0,0,0,True,Opened by  180,2016-03-20 09:34:00,Phone,Location 125,Category 46,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 212,False,Do Not Notify,,6
INC0009101,0,0,0,True,Opened by  180,2016-03-20 09:53:00,Phone,Location 125,Category 51,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 94,False,Do Not Notify,,5
INC0009102,0,0,0,True,Opened by  180,2016-03-20 09:58:00,Phone,Location 125,Category 51,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 94,False,Do Not Notify,,5
INC0009103,0,0,0,True,Opened by  180,2016-03-20 10:02:00,Phone,Location 125,Category 51,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 94,False,Do Not Notify,,5
INC0009105,0,0,0,True,Opened by  40,2016-03-20 10:02:00,Phone,Location 161,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0009106,0,0,0,True,Opened by  180,2016-03-20 10:05:00,Phone,Location 125,Category 51,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 94,False,Do Not Notify,,5
INC0009107,0,0,0,True,Opened by  180,2016-03-20 10:17:00,Phone,Location 125,Category 51,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 94,False,Do Not Notify,,5
INC0009108,0,0,0,True,Opened by  501,2016-03-20 10:22:00,Phone,Location 108,Category 20,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,19
INC0009109,0,0,0,True,Opened by  32,2016-03-20 10:32:00,Phone,Location 51,Category 46,Subcategory 255,1 - High,1 - High,1 - Critical,Resolver 21,False,Do Not Notify,,7
INC0009110,0,0,0,True,Opened by  17,2016-03-20 10:33:00,Phone,Location 143,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 13,False,Do Not Notify,,5
INC0009111,0,0,0,True,Opened by  17,2016-03-20 10:37:00,Phone,Location 161,Category 46,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 89,False,Do Not Notify,,13
INC0009112,0,0,0,True,Opened by  180,2016-03-20 11:03:00,Phone,Location 125,Category 51,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 94,False,Do Not Notify,,5
INC0009113,0,0,0,True,Opened by  180,2016-03-20 11:07:00,Phone,Location 125,Category 51,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 94,False,Do Not Notify,,5
INC0009115,0,0,0,True,Opened by  17,2016-03-20 11:50:00,Phone,Location 143,Category 37,Subcategory 123,2 - Medium,2 - Medium,3 - Moderate,Resolver 74,False,Do Not Notify,,13
INC0009116,0,0,0,True,Opened by  501,2016-03-20 11:56:00,Phone,Location 111,Category 37,Subcategory 285,2 - Medium,2 - Medium,3 - Moderate,Resolver 74,False,Do Not Notify,,13
INC0009120,0,0,0,True,Opened by  108,2016-03-20 13:38:00,Phone,Location 93,Category 23,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0009121,0,0,0,True,Opened by  108,2016-03-20 13:43:00,Phone,Location 93,Category 40,Subcategory 215,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0009122,0,0,0,True,Opened by  108,2016-03-20 14:19:00,Phone,Location 143,Category 26,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 56,False,Do Not Notify,,5
INC0009123,0,0,0,True,Opened by  17,2016-03-20 14:23:00,Phone,Location 93,Category 46,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 13,False,Do Not Notify,,5
INC0009124,0,0,0,True,Opened by  386,2016-03-20 15:06:00,Phone,Location 93,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 17,False,Do Not Notify,,12
INC0009125,0,0,0,True,Opened by  386,2016-03-20 16:03:00,Phone,Location 179,Category 23,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0009126,0,0,0,True,Opened by  108,2016-03-20 16:33:00,Phone,Location 143,Category 20,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 56,False,Do Not Notify,,5
INC0009128,0,0,0,True,Opened by  240,2016-03-20 17:22:00,Phone,Location 51,Category 46,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 127,False,Do Not Notify,,8
INC0009129,0,0,0,True,Opened by  305,2016-03-20 18:09:00,Phone,Location 143,Category 26,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 17,False,Do Not Notify,,5
INC0009131,0,0,0,True,Opened by  47,2016-03-20 18:24:00,Phone,Location 204,Category 46,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 214,False,Do Not Notify,,5
INC0009133,0,0,0,True,Opened by  305,2016-03-20 18:45:00,Phone,Location 93,Category 40,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 115,False,Do Not Notify,,8
INC0009134,0,0,0,True,Opened by  305,2016-03-20 19:48:00,Phone,Location 161,Category 20,Subcategory 125,2 - Medium,2 - Medium,3 - Moderate,Resolver 115,False,Do Not Notify,,5
INC0009135,0,0,0,True,Opened by  305,2016-03-20 20:36:00,Phone,Location 83,Category 32,Subcategory 9,2 - Medium,2 - Medium,3 - Moderate,Resolver 150,False,Do Not Notify,,5
INC0009136,0,0,0,True,Opened by  47,2016-03-20 20:39:00,Phone,Location 204,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,Resolver 26,False,Do Not Notify,,5
INC0009137,0,0,0,True,Opened by  47,2016-03-20 20:51:00,Phone,Location 143,Category 32,Subcategory 9,2 - Medium,2 - Medium,3 - Moderate,Resolver 26,False,Do Not Notify,,5
INC0009139,0,0,0,True,Opened by  305,2016-03-20 22:17:00,Phone,Location 204,Category 37,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 150,False,Do Not Notify,,5
INC0009141,0,0,0,True,Opened by  47,2016-03-20 23:23:00,Phone,Location 143,Category 57,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0009144,0,0,0,True,Opened by  8,2016-03-21 00:20:00,Phone,Location 204,Category 7,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 31,False,Do Not Notify,,7
INC0009145,0,0,0,True,Opened by  443,2016-03-21 00:25:00,Phone,Location 161,Category 23,Subcategory 174,1 - High,1 - High,1 - Critical,,False,Do Not Notify,,16
INC0009146,0,0,0,True,Opened by  443,2016-03-21 00:28:00,Phone,Location 161,Category 46,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 84,False,Do Not Notify,,14
INC0009147,0,0,0,True,Opened by  8,2016-03-21 00:46:00,Phone,Location 204,Category 46,Subcategory 174,1 - High,2 - Medium,2 - High,,False,Do Not Notify,,5
INC0009148,0,0,0,True,Opened by  443,2016-03-21 00:59:00,Phone,Location 108,Category 46,Subcategory 223,1 - High,1 - High,1 - Critical,Resolver 155,False,Do Not Notify,,15
INC0009149,0,0,0,True,Opened by  443,2016-03-21 01:00:00,Phone,Location 108,Category 46,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 84,False,Do Not Notify,,14
INC0009150,0,0,0,True,Opened by  443,2016-03-21 01:09:00,Phone,Location 143,Category 46,Subcategory 223,1 - High,1 - High,1 - Critical,Resolver 155,False,Do Not Notify,,21
INC0009151,0,0,0,True,Opened by  443,2016-03-21 01:16:00,Phone,Location 161,Category 20,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0009152,0,0,0,True,Opened by  8,2016-03-21 01:24:00,Phone,Location 108,Category 7,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0009153,0,0,0,True,Opened by  443,2016-03-21 01:38:00,Phone,Location 108,Category 46,Subcategory 223,1 - High,1 - High,1 - Critical,Resolver 155,False,Do Not Notify,,15
INC0009154,0,0,0,True,Opened by  443,2016-03-21 01:54:00,Phone,Location 204,Category 46,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 214,False,Do Not Notify,,5
INC0009156,0,0,0,True,Opened by  443,2016-03-21 03:46:00,Phone,Location 143,Category 57,Subcategory 170,2 - Medium,2 - Medium,3 - Moderate,Resolver 4,False,Do Not Notify,,26
INC0009158,0,0,0,True,Opened by  443,2016-03-21 03:49:00,Phone,Location 143,Category 57,Subcategory 170,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0009159,0,0,0,True,Opened by  8,2016-03-21 03:52:00,Phone,Location 143,Category 57,Subcategory 170,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0009163,0,0,0,True,Opened by  17,2016-03-21 06:05:00,Phone,Location 143,Category 57,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 33,False,Do Not Notify,,6
INC0009165,0,0,0,True,Opened by  8,2016-03-21 06:17:00,Phone,Location 143,Category 32,Subcategory 9,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0009167,0,0,0,True,Opened by  180,2016-03-21 07:05:00,Phone,Location 125,Category 51,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 94,False,Do Not Notify,,5
INC0009168,0,0,0,True,Opened by  17,2016-03-21 07:09:00,Phone,Location 93,Category 37,Subcategory 135,2 - Medium,2 - Medium,3 - Moderate,Resolver 69,False,Do Not Notify,,5
INC0009169,0,0,0,True,Opened by  180,2016-03-21 07:09:00,Phone,Location 125,Category 51,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 94,False,Do Not Notify,,5
INC0009170,0,0,0,True,Opened by  180,2016-03-21 07:10:00,Phone,Location 125,Category 51,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 94,False,Do Not Notify,,5
INC0009171,0,0,0,True,Opened by  180,2016-03-21 07:13:00,Phone,Location 125,Category 51,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 94,False,Do Not Notify,,5
INC0009172,0,0,0,True,Opened by  8,2016-03-21 07:19:00,Phone,Location 224,Category 20,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,14
INC0009173,0,0,0,True,Opened by  131,2016-03-21 07:24:00,Phone,Location 136,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 73,False,Do Not Notify,,5
INC0009178,0,0,0,True,Opened by  17,2016-03-21 07:55:00,Phone,Location 136,Category 32,Subcategory 9,2 - Medium,2 - Medium,3 - Moderate,Resolver 13,False,Do Not Notify,,5
INC0009179,0,0,0,True,Opened by  17,2016-03-21 07:59:00,Phone,Location 136,Category 46,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 13,False,Do Not Notify,,5
INC0009180,0,0,0,True,Opened by  8,2016-03-21 08:00:00,Phone,Location 161,Category 32,Subcategory 9,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0009181,0,0,0,True,Opened by  242,2016-03-21 08:06:00,Phone,Location 143,Category 46,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 74,False,Do Not Notify,,14
INC0009182,0,0,0,True,Opened by  24,2016-03-21 08:13:00,Phone,Location 143,Category 32,Subcategory 9,2 - Medium,2 - Medium,3 - Moderate,Resolver 17,False,Do Not Notify,,5
INC0009183,0,0,0,True,Opened by  242,2016-03-21 08:13:00,Phone,Location 204,Category 32,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 128,False,Do Not Notify,,5
INC0009186,0,0,0,True,Opened by  40,2016-03-21 08:15:00,Phone,Location 108,Category 34,Subcategory 134,2 - Medium,2 - Medium,3 - Moderate,Resolver 34,False,Do Not Notify,,131
INC0009187,0,0,0,True,Opened by  501,2016-03-21 08:15:00,Phone,Location 204,Category 24,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 57,False,Do Not Notify,,12
INC0009188,0,0,0,True,Opened by  17,2016-03-21 08:17:00,Phone,Location 91,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 13,False,Do Not Notify,,5
INC0009191,0,0,0,True,Opened by  390,2016-03-21 08:22:00,Phone,Location 35,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,Resolver 126,False,Do Not Notify,,6
INC0009193,0,0,0,True,Opened by  17,2016-03-21 08:23:00,Phone,Location 54,Category 32,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 13,False,Do Not Notify,,5
INC0009194,0,0,0,True,Opened by  131,2016-03-21 08:27:00,Phone,Location 108,Category 46,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 73,False,Do Not Notify,,5
INC0009196,0,0,0,True,Opened by  242,2016-03-21 08:30:00,Phone,Location 143,Category 32,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 233,False,Do Not Notify,,6
INC0009197,0,0,0,True,Opened by  390,2016-03-21 08:31:00,Phone,Location 35,Category 40,Subcategory 43,2 - Medium,2 - Medium,3 - Moderate,Resolver 192,False,Do Not Notify,,7
INC0009198,0,0,0,True,,2016-03-21 08:31:00,Phone,Location 204,Category 32,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 94,False,Do Not Notify,,5
INC0009199,0,0,0,True,Opened by  390,2016-03-21 08:33:00,Phone,Location 35,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 17,False,Do Not Notify,,8
INC0009200,0,0,0,True,Opened by  8,2016-03-21 08:34:00,Phone,Location 161,Category 32,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0009201,0,0,0,True,Opened by  501,2016-03-21 08:35:00,Phone,Location 204,Category 20,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,6
INC0009202,0,0,0,True,Opened by  40,2016-03-21 08:35:00,Phone,Location 51,Category 23,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 201,False,Do Not Notify,,6
INC0009203,0,0,0,True,Opened by  17,2016-03-21 08:36:00,Phone,Location 51,Category 23,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,7
INC0009204,0,0,0,True,Opened by  390,2016-03-21 08:39:00,Phone,Location 44,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,Resolver 17,False,Do Not Notify,,13
INC0009205,0,0,0,True,Opened by  242,2016-03-21 08:40:00,Phone,Location 204,Category 26,Subcategory 275,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,13
INC0009206,0,0,0,True,Opened by  390,2016-03-21 08:41:00,Phone,Location 85,Category 61,Subcategory 36,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,69
INC0009208,0,0,0,True,Opened by  17,2016-03-21 08:42:00,Phone,Location 51,Category 32,Subcategory 9,2 - Medium,2 - Medium,3 - Moderate,Resolver 13,False,Do Not Notify,,5
INC0009209,0,0,0,True,Opened by  40,2016-03-21 08:42:00,Phone,Location 161,Category 32,Subcategory 9,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,6
INC0009210,0,0,0,True,Opened by  501,2016-03-21 08:43:00,Phone,Location 108,Category 37,Subcategory 135,2 - Medium,2 - Medium,3 - Moderate,Resolver 17,False,Do Not Notify,,5
INC0009211,0,0,0,True,Opened by  17,2016-03-21 08:43:00,Phone,Location 204,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 13,False,Do Not Notify,,5
INC0009212,0,0,0,True,Opened by  17,2016-03-21 08:45:00,Phone,Location 143,Category 43,Subcategory 107,2 - Medium,2 - Medium,3 - Moderate,Resolver 13,False,Do Not Notify,,63
INC0009213,0,0,0,True,Opened by  242,2016-03-21 08:45:00,Phone,Location 179,Category 26,Subcategory 275,2 - Medium,2 - Medium,3 - Moderate,Resolver 17,False,Do Not Notify,,13
INC0009214,0,0,0,True,Opened by  8,2016-03-21 08:47:00,Phone,Location 229,Category 32,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0009215,0,0,0,True,Opened by  40,2016-03-21 08:47:00,Phone,Location 93,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0009216,0,0,0,True,Opened by  390,2016-03-21 08:48:00,Phone,Location 161,Category 32,Subcategory 9,2 - Medium,2 - Medium,3 - Moderate,Resolver 192,False,Do Not Notify,,6
INC0009217,0,0,0,True,,2016-03-21 08:50:00,Phone,Location 143,Category 32,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 36,False,Do Not Notify,,6
INC0009219,0,0,0,True,Opened by  17,2016-03-21 08:52:00,Phone,Location 93,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,Resolver 17,False,Do Not Notify,,8
INC0009221,0,0,0,True,Opened by  390,2016-03-21 08:54:00,Phone,Location 51,Category 61,Subcategory 36,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,13
INC0009223,0,0,0,True,Opened by  17,2016-03-21 08:57:00,Phone,Location 51,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 194,False,Do Not Notify,,5
INC0009224,0,0,0,True,Opened by  17,2016-03-21 08:57:00,Phone,Location 143,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 94,False,Do Not Notify,,5
INC0009225,0,0,0,True,Opened by  390,2016-03-21 08:59:00,Phone,Location 173,Category 46,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,7
INC0009226,0,0,0,True,Opened by  8,2016-03-21 08:59:00,Phone,Location 135,Category 32,Subcategory 9,2 - Medium,2 - Medium,3 - Moderate,Resolver 229,False,Do Not Notify,,5
INC0009227,0,0,0,True,,2016-03-21 09:00:00,Phone,Location 204,Category 24,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 58,False,Do Not Notify,,7
INC0009228,0,0,0,True,Opened by  17,2016-03-21 09:00:00,Phone,Location 51,Category 28,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,7
INC0009229,0,0,0,True,Opened by  17,2016-03-21 09:02:00,Phone,Location 93,Category 42,Subcategory 224,2 - Medium,2 - Medium,3 - Moderate,Resolver 215,False,Do Not Notify,,20
INC0009230,0,0,0,True,Opened by  17,2016-03-21 09:03:00,Phone,Location 161,Category 26,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 17,False,Do Not Notify,,12
INC0009231,0,0,0,True,,2016-03-21 09:03:00,Phone,Location 204,Category 61,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 140,False,Do Not Notify,,23
INC0009232,0,0,0,True,Opened by  390,2016-03-21 09:04:00,Phone,Location 51,Category 32,Subcategory 9,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,19
INC0009233,0,0,0,True,Opened by  8,2016-03-21 09:04:00,Phone,Location 204,Category 32,Subcategory 9,2 - Medium,2 - Medium,3 - Moderate,Resolver 57,False,Do Not Notify,,5
INC0009234,0,0,0,True,Opened by  17,2016-03-21 09:04:00,Phone,Location 161,Category 37,Subcategory 123,2 - Medium,2 - Medium,3 - Moderate,Resolver 120,False,Do Not Notify,,7
INC0009235,0,0,0,True,Opened by  17,2016-03-21 09:05:00,Phone,Location 96,Category 46,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 13,False,Do Not Notify,,5
INC0009236,0,0,0,True,,2016-03-21 09:05:00,Phone,Location 97,Category 20,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 201,False,Do Not Notify,,6
INC0009237,0,0,0,True,Opened by  390,2016-03-21 09:06:00,Phone,Location 108,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 34,False,Do Not Notify,,5
INC0009238,0,0,0,True,Opened by  390,2016-03-21 09:07:00,Phone,Location 51,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 148,False,Do Not Notify,,7
INC0009239,0,0,0,True,Opened by  8,2016-03-21 09:09:00,Phone,Location 204,Category 26,Subcategory 275,2 - Medium,2 - Medium,3 - Moderate,Resolver 57,False,Do Not Notify,,5
INC0009240,0,0,0,True,Opened by  17,2016-03-21 09:10:00,Phone,Location 51,Category 20,Subcategory 103,2 - Medium,2 - Medium,3 - Moderate,Resolver 13,False,Do Not Notify,,5
INC0009242,0,0,0,True,Opened by  8,2016-03-21 09:11:00,Phone,Location 204,Category 32,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 194,False,Do Not Notify,,5
INC0009243,0,0,0,True,Opened by  17,2016-03-21 09:11:00,Phone,Location 51,Category 23,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0009244,0,0,0,True,Opened by  24,2016-03-21 09:12:00,Phone,Location 46,Category 9,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 31,False,Do Not Notify,,5
INC0009245,0,0,0,True,Opened by  390,2016-03-21 09:14:00,Phone,Location 108,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,Resolver 17,False,Do Not Notify,,12
INC0009247,0,0,0,True,Opened by  131,2016-03-21 09:15:00,Phone,Location 173,Category 26,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 73,False,Do Not Notify,,5
INC0009249,0,0,0,True,Opened by  62,2016-03-21 09:16:00,Phone,Location 38,Category 42,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 234,False,Do Not Notify,,14
INC0009251,0,0,0,True,Opened by  17,2016-03-21 09:19:00,Phone,Location 143,Category 9,Subcategory 202,2 - Medium,2 - Medium,3 - Moderate,Resolver 78,False,Do Not Notify,,8
